"id","price_doc"
31760,6056929.46763042
31761,7635035.88923333
31762,5583698.79873333
31763,7632241.13797619
31764,5739523.95974499
31765,4542524.63231043
31766,9045740.59933016
31767,5045824.52186067
31768,7276569.31445209
31769,5520255.28256667
31770,4425257.54705885
31771,5001086.8408403
31772,5820552.31147619
31773,5541700.70990196
31774,5900196.13560224
31775,10010688.9930619
31776,4826329.98335252
31777,6644233.75133968
31778,8414365.82704921
31779,6775078.46059365
31780,7019120.45682352
31781,5838337.10582727
31782,6042097.92083333
31783,4968643.45409284
31784,5708244.9995
31785,5658907.39013333
31786,6194044.11601257
31787,6224398.43416777
31788,5809141.2474606
31789,5998377.36789708
31790,5103266.19524506
31791,6774191.31312077
31792,6205695.27435691
31793,6774734.77023333
31794,6382073.30903557
31795,5389928.43987873
31796,5932401.58908291
31797,9968249.06707582
31798,6486216.59928443
31799,6236066.45152986
31800,5324866.54219886
31801,4943752.71292617
31802,7587390.7076
31803,7358030.10663333
31804,5153204.01916667
31805,4891445.6428403
31806,6676447.76766207
31807,6276931.96185385
31808,5845299.57027874
31809,4983891.45221775
31810,5075662.48184708
31811,7452317.36015043
31812,5455119.56903112
31813,6233434.80943952
31814,6476741.27061111
31815,6036479.15183112
31816,5503542.97763214
31817,5034741.06100749
31818,5912653.39752549
31819,6674609.42871032
31820,9195183.36406667
31821,7526635.0968
31822,5933098.66866667
31823,5487877.48218333
31824,4908702.95806667
31825,5068208.0199374
31826,6054201.8217
31827,5920823.85914849
31828,5390936.06478111
31829,8206769.71151212
31830,6297830.67748718
31831,4936514.84254696
31832,10163109.1552
31833,6854244.07996306
31834,7738208.37761111
31835,5219908.34663045
31836,6027557.59647619
31837,4764372.1093872
31838,7029569.19123333
31839,4919276.66941044
31840,8112444.0297
31841,6290712.29600476
31842,6159331.87525714
31843,4845969.96679284
31844,7844958.32875858
31845,7710096.3727
31846,6128654.31121019
31847,5829670.72248718
31848,6466566.38314921
31849,7172636.7967
31850,6297241.40601539
31851,11107536.1386667
31852,7763697.01176667
31853,8805153.20993333
31854,6266882.68734872
31855,5252085.67566667
31856,6965550.44613333
31857,8627109.90463333
31858,8085294.13496667
31859,8062889.81126667
31860,6515727.93302698
31861,8904603.16824445
31862,6812157.33033001
31863,8232787.44845556
31864,4434960.52397332
31865,5881286.45818182
31866,6067977.86666032
31867,5831531.28471207
31868,5536851.29389064
31869,7250896.73956153
31870,5004369.5643775
31871,5358427.81442812
31872,7447526.66903333
31873,6689644.95391111
31874,6222688.15324365
31875,6671569.16471746
31876,6228987.7991881
31877,9529106.97746667
31878,5959067.61916513
31879,7835239.88
31880,10120589.6684
31881,5297947.21258101
31882,8415734.0309
31883,6179823.65412143
31884,4910459.69932383
31885,5689088.69
31886,8201908.09183333
31887,9900657.25996667
31888,5292954.68105325
31889,7867279.4324
31890,6216811.48311032
31891,5548814.5544
31892,5239630.99780511
31893,8134562.16713333
31894,7290996.7298954
31895,5430557.25887489
31896,5149281.90372839
31897,5008816.33324475
31898,5201754.55410417
31899,5278533.38585727
31900,5990091.8056
31901,6830839.91032698
31902,6999251.53700274
31903,6738789.53033333
31904,4890430.24454289
31905,7214739.29871587
31906,5480118.6343799
31907,4700196.32487379
31908,4971428.44729974
31909,6123067.00743333
31910,5266173.17241205
31911,5141189.87358808
31912,8675507.3052254
31913,6228611.56331207
31914,5454426.45609546
31915,8109428.38397143
31916,4532526.18647948
31917,6396823.7787881
31918,5844245.69526513
31919,6404555.43699481
31920,4865163.15978523
31921,6045875.3584511
31922,6319260.29811207
31923,9098790.99743333
31924,9193827.41546666
31925,6119594.05607124
31926,9455617.50693333
31927,8342870.2296
31928,7101142.49515988
31929,9457457.8106
31930,7773026.41623254
31931,5776432.71233333
31932,8342794.88356667
31933,6401699.12229487
31934,6634881.72722874
31935,5966928.5146
31936,5456424.65083333
31937,6032429.42772381
31938,5888664.72698718
31939,4827123.63872712
31940,8069978.57686032
31941,8969884.18086666
31942,5731243.01152778
31943,8961058.96766666
31944,6936409.29524921
31945,5667303.0289
31946,8413634.31357143
31947,9167054.70186667
31948,6017627.39283756
31949,6078857.05633334
31950,10538461.6673333
31951,5335616.76533333
31952,6398400.82533333
31953,5079366.29997813
31954,7722849.0188
31955,5425993.33588137
31956,9494138.04783333
31957,5001345.18166667
31958,5319399.97606666
31959,10729423.9063
31960,5638602.93163229
31961,10543295.8333333
31962,5544258.39723333
31963,7625712.96
31964,5437263.10494864
31965,6009565.58417391
31966,8780785.14395556
31967,7396231.95863939
31968,8481071.64463334
31969,8973423.652
31970,5780907.03247619
31971,5268196.70486247
31972,6186078.10546667
31973,5668454.83336667
31974,8255893.17362698
31975,5160741.82573268
31976,4905896.56037623
31977,8456962.75855238
31978,6636160.51967907
31979,6049539.73334472
31980,5254661.10382078
31981,5148413.24360897
31982,7241815.15149192
31983,6931700.4112827
31984,7832850.28533334
31985,4990066.50239313
31986,5375518.24118231
31987,6369688.05838254
31988,7383261.02963333
31989,9746620.67966667
31990,4397124.44841028
31991,7763830.94863636
31992,5354500.57554499
31993,10311459.1022667
31994,7289666.39939841
31995,6302800.05408334
31996,9589334.95856667
31997,5199120.63513973
31998,5249806.07230511
31999,5407971.90676055
32000,7840778.43159192
32001,7966090.4114
32002,7778276.8348
32003,9723546.38828889
32004,7141354.71022655
32005,5004782.05549257
32006,8229960.57426666
32007,8954561.62093334
32008,5780835.04072727
32009,4676866.55815236
32010,7394356.0558987
32011,6167497.17825179
32012,4811630.23767844
32013,6378186.9662881
32014,6024226.26215476
32015,5766722.00562963
32016,6852511.32921746
32017,8947583.70967143
32018,7667785.02456061
32019,4673267.80290007
32020,6743269.25770591
32021,6913270.78136191
32022,6495845.24186667
32023,5130434.46797871
32024,6784113.05104365
32025,6503182.78366667
32026,4952336.97934717
32027,5972606.87154762
32028,5109749.47695961
32029,11068945.5041333
32030,4515803.57631281
32031,5081861.27016982
32032,7430024.68161764
32033,5846071.61951207
32034,5455161.19759919
32035,7664702.32610556
32036,5562949.81375824
32037,7733827.73840794
32038,6229765.0223368
32039,7188598.32615
32040,8614235.87303333
32041,4949854.81410908
32042,6266491.75401539
32043,9018303.27223333
32044,5410832.86315619
32045,4728532.06496143
32046,7329060.4865
32047,8520890.1484
32048,6571729.84826667
32049,7012924.36982547
32050,9388943.1552
32051,7182695.76847143
32052,7841973.93292525
32053,8693175.56287143
32054,6209006.93051667
32055,5539475.23853321
32056,9779120.16023333
32057,5680969.7162445
32058,4806706.4516097
32059,5400467.53779974
32060,5557444.86929113
32061,9586584.30233333
32062,6220419.19671032
32063,6623602.25772879
32064,8123339.91126667
32065,7447112.82253333
32066,5627748.06672727
32067,4710584.01675128
32068,4946397.06211522
32069,6015875.85632698
32070,10272024.2492333
32071,5813237.47257874
32072,4651414.88120372
32073,4967833.00662617
32074,6650599.5662
32075,8512032.57813333
32076,8059662.56516666
32077,7812285.13029445
32078,5199389.86738844
32079,5176072.03203115
32080,6200327.54605476
32081,9011548.34153334
32082,6460835.44811667
32083,4511389.74727115
32084,5844991.99483333
32085,8688810.45873333
32086,7724112.41102874
32087,5139874.39698693
32088,8020227.0408
32089,6356372.808
32090,10345358.3689524
32091,6936245.72342908
32092,6638747.61028333
32093,5888641.87154545
32094,5863971.16085
32095,6272196.694
32096,7120267.95806032
32097,11394392.0592333
32098,5413317.93273333
32099,8264866.61593333
32100,8055726.10496667
32101,5087797.04745545
32102,4177139.12581814
32103,4491955.46700696
32104,6658942.26239921
32105,7322451.22951876
32106,6970780.09349841
32107,5536468.04056959
32108,5030033.59226416
32109,5283275.81068107
32110,4793788.8083222
32111,9998204.52236667
32112,9012134.81063334
32113,8311389.77653333
32114,7990848.83856666
32115,6046967.28591515
32116,6699412.30833333
32117,8833930.64070476
32118,6650182.0177189
32119,8830406.46425556
32120,10611278.5381524
32121,5540251.88356032
32122,8964325.00596667
32123,9114388.89883333
32124,8071960.51834444
32125,10361077.7451333
32126,7757907.04936032
32127,6777411.23823333
32128,6187156.41863444
32129,5610738.5187
32130,4973880.17841385
32131,9164900.3886
32132,4782805.64337649
32133,4490313.72668887
32134,5057241.98114242
32135,7558810.27121683
32136,9386327.99423333
32137,7565856.6996954
32138,6292269.38734872
32139,7538999.19745016
32140,6023843.1156644
32141,4723229.21733268
32142,5076290.42007242
32143,6635511.033
32144,4901223.80839479
32145,8815413.16713297
32146,6927175.83433001
32147,5082536.53033333
32148,5337808.48072241
32149,7998000.88313333
32150,6179626.26735476
32151,8721627.58276667
32152,6220646.92220752
32153,7319919.98688542
32154,4951385.84654461
32155,7240206.35652778
32156,5552009.94252873
32157,9661807.75586666
32158,7655012.68370303
32159,8486137.15683651
32160,7129462.63303333
32161,7241908.631
32162,8269602.9928
32163,7403964.9397
32164,8468246.54793333
32165,9010487.3266
32166,8836878.75593334
32167,8432963.40320476
32168,7055524.56343333
32169,5380028.58349389
32170,8635844.43593333
32171,7518011.60716667
32172,7683190.31698431
32173,5450375.54418441
32174,8804130.48046667
32175,7348486.80440983
32176,5749535.05277116
32177,7903620.13213333
32178,5686128.3044
32179,7766097.88850303
32180,7090865.44764444
32181,6544725.73230981
32182,6119500.66408581
32183,5290639.2611
32184,8174002.87436667
32185,5522482.3762
32186,6098551.02697315
32187,4955038.53417768
32188,5961480.10634174
32189,5062928.64780908
32190,5223441.43660857
32191,5528665.46116666
32192,10490361.1800667
32193,6231824.72133799
32194,4990019.60776178
32195,8060628.96053334
32196,8362616.00031666
32197,7066036.52193333
32198,7096097.12369098
32199,5768832.96318182
32200,9599736.72691428
32201,8736670.18620476
32202,4574969.57730749
32203,5159782.67348521
32204,5773627.87008333
32205,8541365.82433333
32206,8078791.79760476
32207,8801929.74326667
32208,5870912.43386667
32209,6023880.15701667
32210,6058840.3711
32211,8649808.4724
32212,6431752.3835881
32213,5726867.88993333
32214,7356608.6979
32215,6215115.2965
32216,6426295.617
32217,5482930.92526549
32218,6836288.64470591
32219,7313786.79485555
32220,5387747.14515538
32221,5717375.88080452
32222,5425993.33588137
32223,5829073.36808291
32224,6031349.6889
32225,6043812.464255
32226,5808164.69362722
32227,8929325.79047143
32228,9644085.67026667
32229,7857138.79943636
32230,4746278.79860844
32231,7567982.74793333
32232,5158799.59088844
32233,5315647.98193934
32234,7850145.19453333
32235,9363443.0978
32236,6024160.30702874
32237,8274824.70893333
32238,5541876.64716923
32239,8861463.76983333
32240,6228570.07566667
32241,5227182.60326898
32242,5805601.79385714
32243,6646325.18415098
32244,5880646.25848718
32245,7308739.9928
32246,7882824.0467
32247,6482186.88330556
32248,7494741.7354
32249,7520216.76829841
32250,7088177.31876416
32251,5321914.04006207
32252,5392877.95666788
32253,8697947.44443334
32254,8780216.4424381
32255,5869764.86423333
32256,6089172.56051032
32257,4763068.51629082
32258,5791106.73899778
32259,6956501.30830731
32260,7620438.79173333
32261,9191491.82146667
32262,8799534.4680381
32263,5742596.8948
32264,5658251.51111111
32265,8634982.12846667
32266,7037944.4036
32267,6245020.80221538
32268,5029276.9262606
32269,5723623.44262963
32270,9773008.03073333
32271,5397431.72122405
32272,4459651.51500128
32273,6418295.9885303
32274,4989269.56163506
32275,6153793.60287698
32276,8787028.73393334
32277,7642064.74686666
32278,6747847.59511207
32279,5073710.34
32280,6285952.04425882
32281,6035770.3507454
32282,10223028.7216333
32283,7326836.07186032
32284,5107155.64269419
32285,8118003.80908571
32286,8113264.08973333
32287,6052009.13225385
32288,6051631.33077778
32289,4936025.82084808
32290,7198973.29946798
32291,5859739.14891192
32292,7588472.0006
32293,5802061.51818182
32294,7146671.60608889
32295,5648040.05161207
32296,8223444.2437
32297,7847579.75319017
32298,8302499.85882222
32299,4818134.94646667
32300,7365550.4249
32301,8065361.7661
32302,6436345.84346667
32303,6083233.48512783
32304,5118035.22380758
32305,5282012.08545479
32306,6352911.72676176
32307,9959019.4408
32308,5236630.70658571
32309,5792646.27416667
32310,5666908.25722599
32311,6558368.48217967
32312,5088357.67333665
32313,5223328.81942524
32314,5273041.0332892
32315,7710306.85187143
32316,7322430.6580954
32317,7769782.9296381
32318,6955958.90508889
32319,5233107.39454193
32320,8287484.00171905
32321,6603131.92732222
32322,5057985.56502668
32323,7546572.43930477
32324,5699171.11591515
32325,5733228.80536667
32326,6580985.312
32327,5331492.91814562
32328,9111145.22646667
32329,6015586.64224908
32330,5977157.58866667
32331,5827422.05205664
32332,6650567.60075
32333,8200118.28527143
32334,5522966.1548718
32335,6841963.08828095
32336,7247535.88100303
32337,7232423.43333334
32338,5049085.63617272
32339,7044356.70091905
32340,7424189.3756
32341,5533111.52921212
32342,5898152.77533333
32343,6135405.26256445
32344,5348803.84102973
32345,5035461.30062839
32346,6899555.36977143
32347,4962375.67191515
32348,7951524.4889
32349,8770007.14013333
32350,7577307.7420127
32351,6203313.96067874
32352,7549757.46702874
32353,5235770.8827944
32354,7169714.39921032
32355,6092887.00950952
32356,5868715.94466667
32357,7428331.46663333
32358,6744733.82326667
32359,9008782.16213333
32360,5858513.86219773
32361,7404224.77833333
32362,6717787.19476032
32363,5842181.36811855
32364,5395869.13831109
32365,7780600.77593333
32366,5481116.17032272
32367,3930228.80035291
32368,5345151.23085601
32369,8405011.34936667
32370,5186459.67980088
32371,7420700.07103333
32372,7612623.58223333
32373,8706540.58046667
32374,9715351.16359011
32375,5433026.30863522
32376,5372134.79274231
32377,6242229.06642857
32378,5449478.36745022
32379,5454433.81628571
32380,7304192.27066667
32381,5255387.17453382
32382,9811189.64333334
32383,10322717.2488667
32384,5467914.91230758
32385,8932008.8994
32386,8079992.05864445
32387,5290210.85967644
32388,5283978.1459813
32389,7021976.7506
32390,6099113.46616667
32391,7286222.81619365
32392,6213212.44547865
32393,6188587.32660782
32394,5395640.24901777
32395,5015581.24881522
32396,4997973.75973392
32397,7293848.73852698
32398,6429849.07466032
32399,8042139.78342857
32400,6035299.32054286
32401,7455537.13477936
32402,4825122.56759284
32403,9700095.81596667
32404,5258379.89244843
32405,8809282.46531905
32406,7763983.86163333
32407,5795716.44446207
32408,5427114.37287179
32409,7833173.05333333
32410,5164609.97170589
32411,6070968.32155824
32412,8238945.29634445
32413,8349768.3848
32414,9869999.11292223
32415,6334826.71552143
32416,8057077.76696625
32417,5987643.7969084
32418,5328386.15866667
32419,5525053.35404872
32420,7277939.26058756
32421,4803803.9904876
32422,5169996.05333333
32423,6363930.35997636
32424,5899868.98668333
32425,5341180.52365117
32426,7790285.885
32427,10345868.148019
32428,6247946.8764
32429,7920825.94216667
32430,4841463.32020466
32431,9400438.03743333
32432,7748374.19002874
32433,4535165.525194
32434,8755616.04633333
32435,6152176.71515
32436,8301340.27926667
32437,9264685.48536667
32438,5882450.2384359
32439,5438753.50148241
32440,6378455.91473333
32441,5267349.51588479
32442,7921164.72463333
32443,6363013.81363254
32444,5500486.4165972
32445,5673395.59165731
32446,7017988.19906207
32447,8781554.5623381
32448,5517495.72747619
32449,10177509.3276111
32450,6312563.03288788
32451,8124272.47183333
32452,5500725.77096061
32453,7204657.04513443
32454,5213725.77776661
32455,9135952.46018572
32456,6056283.41448571
32457,5208834.2824914
32458,6522097.47843333
32459,7279109.60283175
32460,7249357.98923333
32461,7300727.72953333
32462,8678947.7552746
32463,5445651.80523334
32464,7498186.08686667
32465,5352537.78521086
32466,6945986.99984747
32467,5552306.198
32468,7392574.56422873
32469,7514299.24934408
32470,7640641.97603333
32471,8604627.61933334
32472,6598678.24533333
32473,5692855.3007
32474,4575140.79856791
32475,7771739.12214762
32476,5952582.54325824
32477,4979214.5932448
32478,7086636.41048557
32479,5161705.83092921
32480,8187017.25343333
32481,6301382.41402051
32482,6173012.63391032
32483,8818891.6816
32484,8258700.42070303
32485,8984944.9127
32486,6255501.98424849
32487,6419515.09891056
32488,10030875.0919333
32489,9660049.56783333
32490,5750252.644
32491,5693654.76896297
32492,7732591.46223333
32493,5494326.66258399
32494,5331477.50402418
32495,6659752.79942698
32496,5268989.8786589
32497,6047374.70127874
32498,10225921.6775667
32499,8506306.55053333
32500,5636098.49515247
32501,7102290.63323334
32502,6844710.75266207
32503,6722049.93276032
32504,5241796.05573529
32505,7105810.29940601
32506,5672708.58975385
32507,4361757.02570833
32508,7349193.59333333
32509,4879122.90428848
32510,8025917.59713333
32511,5824931.8766818
32512,5990724.87325564
32513,5384406.02145807
32514,6433715.22913052
32515,6051180.32588828
32516,7890460.57643334
32517,9686564.30916667
32518,4643768.73301312
32519,5321379.13513945
32520,4802532.62735252
32521,6432658.04786667
32522,5491283.37266667
32523,7170172.04798254
32524,5084850.72645249
32525,4897815.25351312
32526,8135405.6723
32527,6632924.25090476
32528,4906083.97989258
32529,6382967.72801056
32530,6058918.24511111
32531,5653715.83106687
32532,9657416.07426667
32533,7179733.40414762
32534,5507235.91456776
32535,6788648.61477258
32536,8441632.04519524
32537,6105820.12901539
32538,5990197.59130952
32539,5086877.37806553
32540,6718866.13626667
32541,6475523.56716445
32542,6065019.16326667
32543,7882725.36332525
32544,5086343.96527186
32545,4975545.39496839
32546,8949030.5756
32547,6016940.5651954
32548,5469749.89813333
32549,4917650.71065712
32550,6985797.54332381
32551,4594135.87834585
32552,6140758.3483
32553,6171133.60287874
32554,9758759.56673334
32555,9201917.08573175
32556,7853279.7994
32557,5050256.42637628
32558,6315474.49956777
32559,5863084.16224849
32560,6446611.86866667
32561,5247390.40955686
32562,6863583.50433333
32563,5133875.77272619
32564,5198516.72233333
32565,6361245.55014613
32566,4957897.8632406
32567,5066481.36420644
32568,8348227.25201112
32569,6188587.32660782
32570,4919312.32950359
32571,5897299.38116667
32572,6425797.38888029
32573,7354452.8818197
32574,7618934.60365238
32575,7411561.60353333
32576,6728216.05174112
32577,5177121.76117267
32578,5255099.86282405
32579,8362106.35540476
32580,6069121.4625
32581,6028455.12512699
32582,7082098.38713478
32583,8211888.25479365
32584,5019926.5533886
32585,4795291.4700147
32586,6988589.10484401
32587,5598726.11281207
32588,6444655.40221539
32589,5544025.81863847
32590,9293432.84386667
32591,6569553.94441667
32592,5093906.04499588
32593,4516639.81605687
32594,5437472.99001086
32595,6205423.63921777
32596,8241514.85787778
32597,7251272.16296666
32598,8291932.38267778
32599,5536648.15296413
32600,6822203.64453333
32601,6228567.36391809
32602,6486428.66145254
32603,5809206.81078889
32604,5136816.97761055
32605,5211122.07969534
32606,5031400.31729743
32607,7521311.86702828
32608,9004087.75756667
32609,8042330.51681111
32610,7357936.7589954
32611,6469406.77791515
32612,5101381.25029504
32613,5185844.4838
32614,9497292.53538889
32615,5650844.03253028
32616,7182012.04837778
32617,8168880.87513333
32618,5572311.25683934
32619,5176418.14987683
32620,7355655.6361086
32621,5620512.81503333
32622,9200440.29746667
32623,7803160.186
32624,7551018.10666667
32625,6818398.02385254
32626,6263294.41166667
32627,6755042.4023954
32628,7368415.12903333
32629,8148464.4475
32630,6026414.9612
32631,6016336.36558242
32632,6381171.29274286
32633,6093903.23666667
32634,5903347.655
32635,8368919.4457
32636,5415930.61416667
32637,7842176.55236667
32638,6494304.90424127
32639,7657470.32601587
32640,5949873.98571667
32641,5606595.61349627
32642,6057675.9686
32643,7047696.31468889
32644,5772694.31898205
32645,4793274.23210331
32646,8422099.1371381
32647,9265475.75047619
32648,6031434.37173334
32649,5974326.49777273
32650,7144405.3045954
32651,4794832.98335252
32652,7511780.0536
32653,9754626.02436667
32654,5637884.97135316
32655,11548801.3616333
32656,5988587.95586667
32657,6255944.11845454
32658,5880047.31416667
32659,4889709.34572384
32660,7763983.86163333
32661,6504992.34296667
32662,8747732.0895
32663,9946613.10443333
32664,9483909.25103333
32665,9270652.41714286
32666,6521477.43043809
32667,5734421.46319945
32668,6219766.01701099
32669,8868819.12162381
32670,5929861.11531207
32671,5702159.69556667
32672,5153383.17522483
32673,7815890.3362
32674,5878984.12733333
32675,6215859.77997699
32676,6937320.6714492
32677,5173505.69030351
32678,8722672.04043333
32679,4868242.20006997
32680,9542352.76533333
32681,6785312.19495174
32682,6318220.37344921
32683,7408831.25361904
32684,6754330.25969408
32685,6474840.66173333
32686,6642954.2501954
32687,5286092.01021772
32688,6655311.08108718
32689,7481012.42565858
32690,9750966.22753333
32691,6185149.59273718
32692,9252378.00873334
32693,6005931.99283333
32694,7163610.91044206
32695,6815430.89253334
32696,4615618.51664592
32697,7263172.862
32698,5880006.04348718
32699,5613238.76399048
32700,7355284.80437604
32701,9386880.87926667
32702,8952794.89126667
32703,7618472.0573
32704,9286061.70786666
32705,8707910.0279
32706,7689810.86585556
32707,7101893.82458333
32708,5843834.51631534
32709,6057279.22283333
32710,9690225.7681
32711,5835889.64914286
32712,8100328.83232727
32713,5493867.88988981
32714,6108689.61654851
32715,5159284.92743651
32716,5082705.36351362
32717,6323787.4059697
32718,7902622.12443333
32719,5750993.2185
32720,5018906.37284242
32721,10293662.9423333
32722,6184107.29896098
32723,5082557.11801522
32724,7522334.15803333
32725,9897439.13149524
32726,5410399.79306055
32727,5443836.78068333
32728,8560904.26546667
32729,5379035.86913934
32730,7692391.50686154
32731,7115206.2761
32732,6184581.6703
32733,7015388.63518889
32734,7815330.91109365
32735,5433603.75105331
32736,5130717.92772222
32737,5305624.92625385
32738,6053615.11876772
32739,8374759.7229619
32740,7076139.19453651
32741,5555971.3459
32742,8569662.33766667
32743,6661504.2850246
32744,11067362.3996667
32745,5822705.303
32746,10973535.6969429
32747,6138392.52526667
32748,5126075.96706055
32749,4994927.52641384
32750,9266660.31381905
32751,6358423.41632381
32752,8181297.6392
32753,5667143.06784762
32754,7489415.76543333
32755,7146090.60758572
32756,6940044.53044445
32757,9333855.3976
32758,6297007.68823718
32759,5198185.0905342
32760,5321202.28375449
32761,5374800.98808644
32762,7101447.24037143
32763,5890431.84483333
32764,6244939.43413333
32765,5250671.06011581
32766,6141058.57581667
32767,6181585.67464218
32768,6232346.87506667
32769,6928042.34183333
32770,6687335.60105238
32771,9631250.06213333
32772,8098564.82962222
32773,5272774.23433258
32774,5778534.17923333
32775,6106475.44056667
32776,5745989.34442857
32777,5514888.26305275
32778,4892085.95593333
32779,5111654.38443651
32780,6030050.332
32781,9784918.90024026
32782,5942985.31433333
32783,6170247.11066667
32784,8657637.794
32785,8451759.457
32786,5257958.05906522
32787,7191495.67895238
32788,5680054.62333333
32789,5904990.14933333
32790,5042515.5379622
32791,6932236.48911068
32792,5310070.31122727
32793,9823178.33876667
32794,4812578.61767844
32795,5538467.5178359
32796,6687000.47673492
32797,5773955.91266667
32798,5960973.60891294
32799,10123280.2757333
32800,4683836.09137947
32801,5906144.0455
32802,7929140.60550303
32803,5609174.79466666
32804,8946674.92226667
32805,10136872.1125
32806,5193802.84718333
32807,5304974.93242024
32808,5460690.56226667
32809,8726326.2127381
32810,6097096.69806667
32811,5924629.16946055
32812,4927518.43274617
32813,5912719.68024286
32814,5266788.73046247
32815,4970003.28280071
32816,4941015.66241202
32817,5735146.75523333
32818,7697158.08563334
32819,6978290.56513651
32820,5323492.3047
32821,7443688.31706666
32822,5615280.75600752
32823,7501348.08478889
32824,7411468.75909365
32825,5673864.85546667
32826,7522107.14783333
32827,7601037.3918
32828,6497239.10376154
32829,6224876.5764
32830,6739772.36123925
32831,5458307.17123095
32832,5449188.91267848
32833,8193229.69340476
32834,7521367.61163636
32835,6361314.00566667
32836,5421453.58624944
32837,6183022.3435
32838,5219621.33752051
32839,9282985.50865714
32840,6283319.07753334
32841,5449249.04633323
32842,6701420.25437399
32843,5115822.34440117
32844,6777313.60333925
32845,7230057.64888059
32846,7403427.8885
32847,4839325.88288046
32848,7778257.50833333
32849,4908560.13261212
32850,6045473.88304286
32851,7453683.18273333
32852,4782787.80419051
32853,5561648.92976667
32854,6755898.36700202
32855,8255640.66277778
32856,5181400.11357722
32857,7830005.72693333
32858,4887809.24291178
32859,6450766.126
32860,6975017.87346032
32861,5702546.80358242
32862,7325196.5553
32863,6097688.6834086
32864,5882104.5945
32865,8858057.75443889
32866,4953458.77569696
32867,5098250.14417051
32868,8677754.38826667
32869,6488514.29141566
32870,5749772.44322963
32871,7680225.38718889
32872,8042495.19283333
32873,5116067.63747727
32874,5049495.64517206
32875,8004349.92760303
32876,6325443.81568341
32877,9547844.76
32878,7426622.34853333
32879,4948582.81943591
32880,6054022.26026667
32881,6032365.42208773
32882,7286222.81619365
32883,4962285.90960071
32884,8105139.22713334
32885,5906764.54634048
32886,5549594.27298718
32887,6222183.77494771
32888,7334689.75427222
32889,5087141.40191212
32890,5224287.04586385
32891,6496169.74947397
32892,5927221.16290196
32893,10048423.8448667
32894,5649901.91344194
32895,8425887.33406666
32896,6483031.55563333
32897,6574203.37162698
32898,9465412.693
32899,7727184.88043333
32900,5415812.48256667
32901,5995941.01517857
32902,7303147.53822874
32903,7031191.09963788
32904,9829904.2328
32905,6676172.73333333
32906,6153423.32833333
32907,5181534.8780848
32908,6491327.98298333
32909,4667162.43272045
32910,7388039.82209935
32911,5981393.03454064
32912,8433450.54247222
32913,6377631.11616587
32914,5056719.4740565
32915,7085998.38465238
32916,8957406.71226667
32917,5306096.72294174
32918,7438055.05884127
32919,7615824.3322282
32920,5623147.19909524
32921,5285821.38607879
32922,5889331.9418
32923,5344275.1469
32924,4813150.61272222
32925,5446761.57979297
32926,5238899.43505797
32927,7157809.94410303
32928,5979920.05879389
32929,7357693.3893
32930,4829790.63861515
32931,8134229.06068889
32932,6442746.31913074
32933,5654562.12208571
32934,5124059.58693333
32935,7134440.996
32936,5067734.48386373
32937,5356272.14103334
32938,7631945.23946667
32939,6197118.20152143
32940,6507290.23790016
32941,8513420.44963889
32942,6866330.00173001
32943,5826226.82498718
32944,6522176.90975368
32945,5476613.20243333
32946,6287811.4305
32947,7373815.12903333
32948,7713374.13213636
32949,5079348.93180731
32950,5156908.46711299
32951,7641961.3485
32952,6827993.5027
32953,5135582.212
32954,7186761.69933333
32955,9401453.78996666
32956,6039748.743
32957,8184005.11083333
32958,9023700.7800282
32959,11629186.4591333
32960,6621726.66002222
32961,7502251.54836667
32962,5722087.14185476
32963,8902359.95426667
32964,5618279.29290196
32965,8730757.29706667
32966,5844464.76184872
32967,6773870.49333333
32968,5485034.43746315
32969,6438751.56866666
32970,5771516.56950311
32971,6819908.38413333
32972,5190005.53335751
32973,5537321.18456575
32974,8357134.53385555
32975,9356402.19573175
32976,6317785.58304773
32977,5802817.09045555
32978,6537430.42253334
32979,6500291.55152699
32980,4904859.4815837
32981,5060594.496
32982,5929967.61557143
32983,5915578.93283334
32984,5430846.3962134
32985,5174966.04733117
32986,6357935.62819113
32987,8288966.59989365
32988,6639480.69716667
32989,5222382.21681363
32990,6401771.13925569
32991,4606412.91166451
32992,6341745.14283756
32993,5529493.08616667
32994,4973712.87479712
32995,7490290.95207143
32996,7901656.37883333
32997,6925996.35113636
32998,9341345.34027619
32999,4723176.24403306
33000,5358537.88233333
33001,6616501.75558588
33002,6222514.40383575
33003,5117820.37717619
33004,6216738.7609394
33005,9953792.26869999
33006,11391820.3584667
33007,5363413.49597722
33008,4616971.13118575
33009,5720758.85914849
33010,5970798.99854269
33011,5153706.79665924
33012,5088387.37264303
33013,5029786.61877879
33014,6639063.74302511
33015,5944393.64006207
33016,5571981.16262089
33017,5908974.94933333
33018,5855362.20247619
33019,6477785.46350927
33020,5068747.63578258
33021,8220531.72706032
33022,6826693.83545238
33023,7121679.51323333
33024,8942155.65038333
33025,5564004.45513333
33026,6784824.73553925
33027,5215517.59684586
33028,5739193.90008292
33029,6329047.42486667
33030,8757879.73030476
33031,5409659.63019389
33032,7131693.48860257
33033,6462214.11433334
33034,4891701.0044812
33035,7291242.09752417
33036,5614014.89816667
33037,6128194.98486207
33038,6187268.88709524
33039,9671115.19063651
33040,7811562.72053809
33041,5005560.29519308
33042,7883228.44267778
33043,7104154.71190916
33044,6674117.7284
33045,7105760.95796667
